id,number_of_reviews,review_scores_rating
19037258,196,4.92
19037563,7,5.0
19046964,21,4.95
19068542,5,5.0
19069247,125,4.85
19071216,102,4.85
19085463,22,4.09
18540709,145,4.73
18548932,70,5.0
18562605,18,5.0
18568242,2,3.5
19093746,13,5.0
19109780,21,4.76
19114655,73,4.9
19120401,14,4.64
19141894,158,4.83
19152211,16,4.63
19152238,12,5.0
18582495,16,5.0
18585981,47,4.68
18585982,14,4.93
18595795,200,4.86
18654413,52,4.94
19161975,0,4.812309491059147
19174468,31,4.87
19175019,18,4.89
19175927,34,4.76
19179959,6,5.0
19181931,580,4.87
19182035,21,4.95
19187783,51,4.86
18669389,33,4.91
18669597,0,4.812309491059147
18669867,22,4.45
18670629,277,4.83
18691400,4,4.75
18719160,118,4.95
18729409,99,4.92
18751562,6,4.5
18755574,123,4.92
18784741,132,4.89
19206638,124,4.84
19206796,50,4.96
19221214,143,4.97
19245211,11,4.73
19260304,77,4.96
19272350,0,4.812309491059147
19283340,181,4.61
19294745,3,5.0
19303416,34,4.74
18791020,43,5.0
19733004,6,4.33
19736907,205,4.93
19749656,1,5.0
19750195,38,4.53
19304514,202,4.74
19309704,171,4.95
19311544,59,4.9
19313900,8,4.5
19324155,50,4.96
19332850,1,5.0
19362339,416,4.67
19375496,14,4.71
19757815,217,4.86
19765467,26,4.81
19766549,192,4.95
19767391,97,4.88
19769796,160,4.63
19780848,2,5.0
19375944,0,4.812309491059147
19406190,0,4.812309491059147
19406797,36,5.0
19413884,2,5.0
19459527,0,4.812309491059147
19462578,17,5.0
19467840,270,4.86
19783406,271,4.89
19783553,1,5.0
19784095,2,4.5
19790169,166,4.93
19802373,1,5.0
19805132,2,5.0
19806316,2,5.0
19490573,54,4.93
19492166,3,5.0
19501701,8,4.63
19503680,2,5.0
19503955,138,4.98
19505649,41,4.95
19507092,229,4.89
19518421,0,4.812309491059147
19839107,25,4.76
19839210,112,4.96
19840831,20,4.7
19842912,3,5.0
19845061,47,4.83
19523144,0,4.812309491059147
19528646,22,4.64
19529251,275,4.86
19533895,114,4.84
19545193,125,4.76
19549885,5,4.2
19554702,1,5.0
19565411,61,4.85
19606353,27,4.89
19870949,14,5.0
19885796,11,5.0
19909943,41,4.85
19912122,109,4.9
19913400,48,4.96
19924565,13,4.92
19930678,106,4.91
19938363,59,4.76
19608141,1,5.0
19642586,137,4.91
19659682,186,4.94
19677046,65,4.89
19713619,170,4.95
19730050,255,4.8
19732573,77,4.71
19950453,72,4.92
20012488,0,4.812309491059147
20015144,37,4.97
19732644,2,3.0
20513631,38,4.76
20522629,23,5.0
20532070,2,5.0
20534129,67,4.85
20536245,50,4.96
20538187,4,4.75
20573723,18,5.0
20582977,59,4.97
20586369,11,4.91
20035928,4,5.0
20050962,38,4.79
20056035,99,4.86
20057490,25,4.84
20069677,104,4.7
20123856,105,4.92
20589039,0,4.812309491059147
20599393,69,4.87
20606524,37,4.92
20619658,86,4.73
20623592,10,4.7
20638064,14,4.86
20638661,18,4.83
20670611,4,5.0
20133395,519,4.71
20139014,0,4.812309491059147
20139227,89,4.93
20152890,36,4.97
20689482,127,4.84
20694299,93,4.66
20705730,254,4.93
20706150,86,4.94
20706324,156,4.87
20709771,7,4.86
20710212,7,5.0
20155907,6,5.0
20170697,67,4.55
20171938,1,5.0
20187810,341,4.79
20189129,5,5.0
20204915,13,5.0
20208217,27,4.74
20209351,0,4.812309491059147
20726643,1,5.0
20742908,14,5.0
20761393,50,4.88
20762065,85,4.94
20771137,10,4.6
20771619,177,4.85
20782347,346,4.79
20211480,20,4.95
20212779,12,4.83
20213357,1,4.0
20229816,0,4.812309491059147
20242958,232,4.76
20254906,13,4.31
20256334,184,4.73
20264705,1,5.0
20266851,335,4.91
20269038,8,4.25
20270738,10,4.9
20283029,6,4.83
20786106,174,4.94
20792572,143,4.85
20794961,14,5.0
20801822,15,4.73
20826956,155,4.81
20834959,4,5.0
20835077,5,3.8
20283820,44,4.82
20286120,6,4.83
20303558,30,4.8
20354056,58,4.74
20844961,8,4.63
20845825,28,4.5
20846095,173,4.99
20846810,7,4.86
20850859,14,5.0
20856902,0,4.812309491059147
20860204,2,5.0
20870711,9,4.11
20872279,39,4.72
20357907,108,4.89
20387427,47,4.72
20406547,10,4.4
20408589,12,4.75
20424433,8,4.88
20439881,50,4.96
20451367,1,5.0
20872533,199,4.93
20873953,141,4.84
20874389,17,5.0
20874901,94,4.84
20880946,4,4.25
20884297,39,4.72
20886295,21,5.0
20887573,1,5.0
20897133,41,4.85
20452186,73,4.66
20453580,40,4.7
20470065,27,4.85
20486957,0,4.812309491059147
20490914,77,4.96
20498674,237,4.89
20898519,5,5.0
20899494,16,5.0
20899988,31,4.71
20903734,10,4.8
20914843,186,4.76
20930244,38,4.82
20942386,21,4.81
20963601,11,5.0
20500301,64,4.5
21148073,55,4.56
21152654,3,5.0
20969380,3,5.0
20970022,257,4.84
20979918,107,4.75
20994311,5,5.0
21003740,10,4.9
21152702,27,5.0
21164408,1,5.0
21196211,2,4.5
21200524,3,4.67
21202431,20,4.8
21204306,7,5.0
21206301,3,4.67
21213936,71,4.97
21215331,26,4.81
21215871,0,4.812309491059147
21216613,0,4.812309491059147
21239178,131,4.83
21011379,69,4.96
21029365,40,4.9
21065096,33,4.97
21095226,3,5.0
21102151,94,4.94
21106296,0,4.812309491059147
21108328,5,5.0
21261607,48,4.69
21276044,22,4.86
21288513,3,4.33
21306082,7,4.86
21307033,5,5.0
21309081,32,5.0
21323425,246,4.6
21323650,109,4.85
21325675,103,4.93
21332100,4,4.75
21108757,111,4.48
21108851,8,4.25
21110872,48,4.56
21111933,9,4.89
21117445,4,4.5
21121810,83,4.57
21138617,141,4.94
21139750,47,4.81
21334066,102,4.91
21339080,92,4.78
21343989,63,4.94
21344893,31,4.84
21353805,86,4.95
21354636,16,5.0
21355994,25,4.96
21377226,205,4.92
21147851,29,4.66
21723914,122,4.82
21728621,14,5.0
21729906,39,4.95
21730285,32,4.78
21736858,0,4.812309491059147
21743429,0,4.812309491059147
21379316,24,4.5
21379510,7,5.0
21380011,81,4.89
21389231,33,5.0
21390273,42,4.83
21393467,20,4.7
21394196,2,4.5
21750882,1,5.0
21760133,147,4.89
21760439,207,4.88
21767140,8,5.0
21769603,14,4.93
21777539,0,4.812309491059147
21777996,15,4.93
21779251,13,4.23
21785116,6,4.83
21787406,86,4.97
21397536,1,5.0
21408326,13,4.69
21421317,0,4.812309491059147
21423289,0,4.812309491059147
21424708,1,5.0
21435997,0,4.812309491059147
21788373,13,4.92
21795847,289,4.97
21798938,60,4.92
21799599,3,5.0
21808593,5,4.2
21809176,0,4.812309491059147
21821587,7,4.0
21821825,144,4.91
21448675,9,5.0
21454762,6,5.0
21455453,7,5.0
21458294,246,4.96
21464033,9,5.0
21469169,12,4.92
21486296,4,5.0
21825145,0,4.812309491059147
21826310,230,4.7
21842451,56,4.57
21847528,113,4.96
21848801,0,4.812309491059147
21863258,13,4.62
21877714,53,4.92
21877976,18,4.83
21489728,63,4.7
21490752,9,4.67
21496532,169,4.79
21879261,16,4.94
21879496,10,4.6
21883832,0,4.812309491059147
21885793,7,4.29
21889834,128,4.71
21890002,36,4.92
21890503,13,5.0
21891749,223,4.91
21512846,26,4.73
21514235,141,4.88
21514968,77,4.68
21516238,51,4.9
21518204,0,4.812309491059147
21893687,6,4.83
21906534,4,5.0
21907923,28,4.96
21908569,71,4.92
21909317,162,4.81
21911613,84,4.98
21913030,12,5.0
21518497,29,4.93
21527475,0,4.812309491059147
21530726,39,4.72
21536561,2,5.0
21919688,1,1.0
21922711,7,4.71
21925445,1,5.0
21934578,10,4.9
21936558,74,4.95
21942071,159,4.95
21943179,45,4.71
21943660,1,5.0
21538445,76,4.89
21545774,158,4.96
21560625,7,4.29
21568335,2,5.0
21574627,2,5.0
21946673,142,4.94
21947684,4,4.75
21956362,10,5.0
21961096,17,4.82
21963079,5,4.6
21963768,0,4.812309491059147
21963933,0,4.812309491059147
21585088,20,4.85
21592576,15,4.6
21608937,87,5.0
21611490,7,4.43
21622202,10,5.0
21972360,8,4.63
21974345,45,4.71
21976534,93,4.81
22008281,65,4.86
22012209,25,4.96
22013800,32,4.81
22014407,17,4.94
22023798,6,5.0
21630551,104,4.89
21640116,71,4.77
21645715,87,4.82
21646504,24,4.92
21649227,32,4.69
22046019,119,4.81
22057392,43,4.81
22058052,0,4.812309491059147
22059247,2,5.0
22062531,180,4.91
22063070,10,5.0
22071824,77,4.92
22075064,26,4.92
21666464,35,4.8
21672960,0,4.812309491059147
21678194,41,4.98
21683987,11,4.64
22077734,151,4.78
22078245,0,4.812309491059147
22079324,93,4.9
22084343,4,5.0
22092074,111,4.77
22094649,81,4.98
21693331,92,4.89
21694343,85,4.67
21700006,2,5.0
22095261,13,5.0
22104499,57,4.81
22113921,10,4.6
22114986,94,4.85
22115143,43,4.79
22115941,39,5.0
22117459,15,5.0
22124755,1,4.0
22142192,5,4.8
22527722,3,4.67
22530400,27,4.96
22145130,30,4.87
22148183,34,4.74
22158391,43,4.86
22160955,14,4.86
22162015,149,4.78
22162608,4,4.75
22172714,9,4.78
22531392,167,4.8
22532193,112,4.84
22534567,19,4.95
22545592,21,5.0
22175288,13,5.0
22178855,154,4.86
22183693,17,4.94
22184422,7,4.86
22184773,6,4.83
22187148,40,4.8
22187706,0,4.812309491059147
22547598,102,4.96
22549384,50,4.74
22553770,37,4.59
22559974,175,4.95
22188173,0,4.812309491059147
22189580,4,5.0
22205829,6,5.0
22209706,1,5.0
22210705,7,5.0
22230063,35,4.94
22232299,56,4.96
22238761,14,4.86
22560716,3,5.0
22564350,75,4.89
22566334,31,4.71
22569408,3,5.0
22586022,112,4.86
22587050,97,4.81
22587094,24,4.83
22594364,1,4.0
22600637,4,4.75
22240452,123,4.81
22244828,142,4.78
22259782,61,4.87
22261124,0,4.812309491059147
22262489,34,4.97
22273887,32,4.97
22298335,14,4.79
22600695,18,4.94
22613087,2,5.0
22615101,0,4.812309491059147
22615168,159,4.95
22625326,114,4.61
22626168,68,4.46
22628822,8,5.0
22628829,72,4.54
22639992,4,5.0
22645286,183,4.98
22649316,31,4.9
22301109,289,4.88
22306788,15,5.0
22310143,46,4.83
22322803,1,5.0
22322970,122,4.93
22323792,52,4.85
22324494,57,4.86
22649495,18,4.44
22650513,124,4.86
22650902,98,4.53
22651110,19,4.89
22651335,7,4.71
22651682,79,4.49
22653270,156,4.78
22655537,66,4.94
22332838,78,4.76
22336385,16,4.94
22336854,286,4.4
22341291,125,4.92
22342103,0,4.812309491059147
22342830,0,4.812309491059147
22348304,7,5.0
22349793,41,4.83
22352260,27,5.0
22664117,61,4.36
22664836,95,4.45
22669630,0,4.812309491059147
22671636,23,5.0
22673146,110,4.8
22673776,18,4.83
22673908,0,4.812309491059147
22352912,15,4.93
22355526,0,4.812309491059147
22357366,48,4.94
22359735,47,4.96
22360385,307,4.96
22366388,0,4.812309491059147
22372682,86,4.91
22682485,6,4.83
22683992,0,4.812309491059147
22696593,0,4.812309491059147
22699817,134,4.97
22707463,5,4.4
22709688,100,4.73
22714451,12,4.92
22381992,28,4.86
22383046,66,4.79
22383725,41,4.73
22387882,12,4.33
22389763,16,4.94
22390462,13,4.69
22395644,157,4.98
22400558,431,4.9
22715748,14,4.64
22722240,30,4.97
22728821,4,5.0
22729102,8,4.13
22405319,9,4.89
22405688,103,4.81
22406380,266,4.56
22410672,0,4.812309491059147
22414766,7,4.57
22419010,70,4.59
22420791,111,4.94
22421246,13,5.0
22731636,6,4.17
22733320,3,4.67
22740676,22,4.86
22741052,87,4.83
22743072,6,5.0
22747497,29,4.79
22423770,8,4.75
22429448,170,4.88
22431446,117,4.91
22443554,5,4.6
22445938,1,5.0
22447965,21,4.76
22451203,6,5.0
22460132,174,4.91
22469714,4,5.0
22749220,24,4.88
22749314,7,4.43
22751859,86,4.91
22752411,137,4.89
22761224,0,4.812309491059147
22483820,41,4.68
22484576,56,4.95
22513655,35,4.91
22513865,23,4.96
22514958,36,4.94
22515373,106,4.92
22524844,46,4.83
22871471,145,4.97
22768530,42,4.88
22787529,15,4.6
22789017,12,5.0
22876224,41,4.37
22876636,26,4.65
22878164,17,5.0
22885786,54,4.98
22895854,11,4.91
22901472,21,4.33
22902916,2,5.0
22903700,2,4.5
22790709,3,4.67
22790954,10,4.5
22793423,21,4.86
22793889,31,4.81
22800647,1,5.0
22804536,31,4.74
22804720,2,5.0
22810935,70,4.94
22811876,7,4.71
22906319,12,4.5
22908718,112,4.83
22920564,13,5.0
22921677,127,4.92
22926200,2,5.0
22927256,0,4.812309491059147
22927640,47,4.74
22927729,0,4.812309491059147
22813086,11,4.91
22826413,0,4.812309491059147
22827678,3,4.67
22830206,16,4.94
22831437,8,5.0
22834642,147,4.8
22841507,10,5.0
22844502,3,4.33
22845566,78,4.99
22927866,102,4.83
22939808,34,4.47
22943283,81,4.88
22943416,7,4.71
22950622,69,4.83
22950707,89,4.88
22950975,1,5.0
22954931,96,4.92
22958228,2,5.0
22845873,17,4.94
22846088,73,4.9
22846437,9,5.0
22849915,48,4.48
23432118,115,4.71
23435114,129,4.74
23474286,65,4.95
23482844,108,4.98
22963372,9,4.89
22967809,14,4.79
22970072,12,4.92
22977596,1,5.0
22978567,0,4.812309491059147
22979159,14,5.0
22979623,1,5.0
23485971,159,4.91
23493924,335,4.47
23494806,2,5.0
23497637,38,4.89
23500273,1,5.0
23500632,102,4.67
22999046,0,4.812309491059147
23002868,4,4.25
23005634,57,4.75
23005764,36,4.33
23006234,4,5.0
23009457,27,4.81
23018871,248,4.93
23024700,92,4.95
23026653,19,4.79
23033357,91,4.88
23505989,0,4.812309491059147
23517882,26,4.81
23535766,8,4.63
23543492,39,4.9
23566811,20,4.7
23572042,376,4.82
23575738,0,4.812309491059147
23033490,128,4.94
23034206,17,4.65
23038146,0,4.812309491059147
23040186,1,5.0
23045601,1,5.0
23049612,213,4.9
23054806,78,4.94
23579386,46,4.65
23595178,6,4.5
23606639,173,4.71
23606656,175,4.79
23610457,135,4.94
23610471,97,4.46
23613178,88,4.97
23074798,76,4.78
23076567,90,4.93
23078081,7,4.86
23083428,10,4.8
23084425,0,4.812309491059147
23089076,72,4.69
23089779,0,4.812309491059147
23091194,2,5.0
23092030,56,4.75
23623196,92,4.97
23626907,12,4.92
23627273,7,4.86
23646121,37,4.95
23648668,24,4.75
23095028,39,4.77
23101165,36,4.92
23102945,96,4.64
23108502,7,4.43
23116347,23,4.96
23118724,94,4.96
23124431,0,4.812309491059147
23127909,24,4.96
23651244,57,4.7
23657075,193,4.7
23664336,3,5.0
23679766,44,4.75
23684386,130,4.93
23716476,0,4.812309491059147
23128968,0,4.812309491059147
23129185,249,4.94
23141735,6,4.83
23144396,75,4.85
23148356,9,4.78
23177500,11,4.73
23183695,8,5.0
23185629,9,5.0
23186903,0,4.812309491059147
23196607,0,4.812309491059147
23757443,7,4.71
23761762,126,4.82
23771125,67,4.72
23785915,37,4.86
23839864,67,4.9
23867716,0,4.812309491059147
23202886,33,4.79
23228794,21,4.95
23247845,7,4.57
23272580,40,4.93
23300444,409,4.52
23307009,0,4.812309491059147
23318313,64,4.81
23354886,62,4.68
23356660,47,4.47
23369247,0,4.812309491059147
23369629,36,4.94
23876447,16,4.81
23881106,6,5.0
23882130,55,4.95
23882820,48,4.96
23891343,34,4.76
23893175,15,4.6
23899214,103,4.87
23376235,87,4.79
23397227,33,4.33
23397550,8,5.0
23417111,3,5.0
24334580,52,4.88
24377183,158,4.53
24393697,55,4.71
23899787,157,4.92
23904855,124,4.9
23906044,38,4.66
23918572,0,4.812309491059147
23920933,7,5.0
23924671,111,4.81
23942111,81,4.78
23960094,10,4.7
24413639,12,5.0
24421461,1,5.0
24426871,7,4.71
24429724,25,4.96
24447768,22,4.95
24474214,101,4.65
24488181,16,4.88
23961362,40,4.83
23979546,34,4.82
23996565,19,4.84
24020252,109,4.56
24028818,31,4.58
24034562,0,4.812309491059147
24036016,21,4.86
24501003,148,4.86
24502640,44,4.93
24516207,191,4.82
24524288,11,5.0
24535780,111,4.83
24042330,120,4.79
24063297,158,4.89
24063566,167,4.96
24066882,20,4.9
24074330,2,5.0
24081143,101,4.45
24542866,1,5.0
24543288,0,4.812309491059147
24598725,55,4.58
24651290,82,4.66
24653511,22,4.77
24698398,66,4.97
24699988,109,4.94
24712881,147,4.73
24729084,187,4.78
24103251,17,5.0
24111036,0,4.812309491059147
24115982,98,4.96
24136706,26,4.5
24145996,0,4.812309491059147
24153250,4,5.0
24172992,205,4.88
24185611,0,4.812309491059147
24192446,66,4.82
24735350,207,4.91
24769360,48,4.81
24780173,151,4.75
24803866,6,5.0
24806029,0,4.812309491059147
24809772,2,3.0
24817182,15,4.87
24231235,117,5.0
24290579,3,5.0
24308975,44,4.57
24310818,146,4.86
24327708,136,4.98
24330811,59,4.93
24333288,86,4.98
25549080,113,4.88
24865992,5,4.8
24869959,2,3.5
24893923,0,4.812309491059147
24929426,177,4.95
24933756,16,4.69
24936051,24,4.92
24937782,132,4.86
24982136,0,4.812309491059147
25612970,110,4.93
25658243,45,4.6
25682274,29,4.59
25707036,55,4.87
25715003,0,4.812309491059147
25740131,69,4.91
25781150,114,4.6
25782939,186,4.78
25012055,107,4.7
25032423,55,4.91
25068608,0,4.812309491059147
25071920,3,4.67
25076962,14,5.0
25081630,0,4.812309491059147
25082268,18,4.94
25106885,67,4.61
25107150,113,4.48
25829931,47,4.72
25835949,27,4.89
25881449,5,5.0
25911135,27,5.0
25917190,74,4.92
25952188,0,4.812309491059147
25978897,13,5.0
25132042,26,4.92
25153972,84,4.61
25154383,17,4.29
25162392,3,5.0
25163163,106,4.74
25169119,2,5.0
25181869,6,5.0
25189566,286,4.75
26002739,0,4.812309491059147
26005338,28,4.61
26023433,70,4.96
26036408,64,4.48
26038072,7,4.71
26081807,180,4.97
25192252,80,4.74
25196897,101,4.98
25211915,26,4.96
25212166,1,5.0
25234169,0,4.812309491059147
25235290,14,4.79
25235922,18,4.89
25246713,74,4.81
25254094,57,4.84
26081875,20,4.9
26085428,27,4.93
26101712,224,4.69
26119947,3,4.33
26143590,3,5.0
26157504,15,4.73
26157518,97,4.86
26165233,12,5.0
25260973,27,5.0
25291984,94,4.9
25296492,5,5.0
25311320,0,4.812309491059147
25315129,20,4.7
25325269,37,4.57
25335162,107,4.91
25338095,33,4.91
25352929,94,5.0
26169133,1,5.0
26191781,28,4.64
26198816,178,4.86
26202133,3,3.67
26210993,0,4.812309491059147
26220434,86,4.9
26223649,1,3.0
25366285,122,4.89
25378571,132,4.95
25399625,5,4.4
25402001,17,4.88
25430058,36,4.97
25454460,1,5.0
25456840,114,4.88
25459057,112,4.81
26275626,71,4.93
26302412,66,4.91
26305064,5,4.8
26314881,1,5.0
26321992,31,4.9
25476636,17,4.65
25479667,72,4.63
26832969,38,4.89
26841559,14,4.36
26357657,7,4.86
26364302,1,3.0
26365990,9,4.33
26366009,0,4.812309491059147
26393846,50,4.82
26425991,2,5.0
26448988,185,4.59
26877792,15,4.53
26897194,2,5.0
26897486,173,4.92
26923593,201,4.96
26924711,56,4.39
26949174,4,5.0
26994062,0,4.812309491059147
27006766,95,4.93
26463636,6,5.0
26474537,7,5.0
26475954,7,5.0
26484276,283,4.78
26487252,76,4.72
26488376,12,4.33
26489353,105,4.94
26497242,6,4.67
27017992,0,4.812309491059147
27027968,2,5.0
27028645,22,4.95
27028726,93,4.82
27057439,209,4.95
27094535,1,5.0
27105557,0,4.812309491059147
27112163,3,5.0
27134258,3,5.0
26521702,5,4.4
26522333,10,4.8
26529588,270,4.91
26564783,198,4.83
27136090,9,4.67
27139786,50,4.88
27140115,2,4.0
27140148,3,4.67
27140162,1,5.0
27141649,8,4.38
27215754,2,4.5
27231831,0,4.812309491059147
27274459,113,4.91
27274677,82,4.95
26597226,5,5.0
26619200,10,5.0
26624318,103,4.59
26634106,28,4.82
26635542,24,4.88
27284363,48,4.94
27310076,7,5.0
27335331,7,4.57
27359280,10,5.0
27359498,59,4.97
26643329,277,4.68
26688502,175,4.82
26689558,72,4.81
26708836,0,4.812309491059147
26712189,34,5.0
26712678,40,4.98
27366036,4,4.0
27402610,3,4.67
27417075,34,4.91
27419965,13,4.54
27420892,51,4.96
27422475,0,4.812309491059147
27427145,4,5.0
26713925,110,4.95
26717443,97,4.97
26734825,18,4.94
26745655,106,4.75
26773608,41,4.39
27433031,39,4.77
27436059,34,4.76
27437849,14,4.86
27452750,11,5.0
27453454,105,4.81
27459011,29,4.97
27461416,48,4.83
27462997,100,4.86
26775508,26,4.77
26778408,55,4.69
26782057,13,4.77
26783090,2,5.0
26785666,29,4.38
26795835,8,4.88
26804165,26,4.23
26828223,303,4.36
27987362,6,5.0
27989620,8,4.5
28013039,106,4.84
28031662,1,5.0
27479607,9,5.0
27498175,115,4.97
27505039,59,4.97
27564405,5,5.0
27575642,11,4.55
27575934,59,4.92
27600749,116,4.91
28050293,9,4.44
28053950,28,5.0
28069641,3,5.0
27622981,22,4.41
27630776,46,4.63
27659327,2,4.5
27661667,45,4.87
27661759,108,4.86
27701417,147,4.92
27719483,8,4.88
28073399,117,4.82
28078690,0,4.812309491059147
28083613,14,4.93
28098044,48,4.88
27777426,119,4.79
27778712,18,4.11
27783243,91,4.89
27787342,6,4.67
27808848,8,5.0
28129838,1,5.0
28130085,26,4.81
28131158,9,4.89
27813419,0,4.812309491059147
27829438,19,4.95
27844987,53,4.77
27868979,28,4.86
27872192,19,4.79
27879051,5,4.2
27896994,68,4.96
27907980,17,4.94
28133921,46,4.76
28148574,82,4.88
28151927,23,5.0
28213645,12,4.92
27923558,4,3.25
27929902,21,4.76
27931316,25,4.76
27932949,22,4.91
27953947,4,4.25
27955091,148,4.92
27955266,1,5.0
27958107,2,5.0
27958935,3,5.0
28225872,0,4.812309491059147
28252230,4,5.0
28254760,156,4.93
28255102,3,5.0
28268492,223,4.88
27960478,15,4.67
28911601,0,4.812309491059147
28927526,56,4.77
28928702,54,4.76
28932487,24,4.83
28951485,50,4.86
28274271,11,5.0
28281830,143,4.91
28285386,89,4.83
28301255,12,4.33
28306896,8,4.88
28956067,187,4.91
28956102,92,4.98
28959699,0,4.812309491059147
28960874,88,4.89
28961580,14,4.79
28961925,55,4.87
28964596,81,4.88
28308637,0,4.812309491059147
28308771,11,4.91
28327904,202,4.74
28414078,10,5.0
28974850,13,5.0
28987937,43,4.74
28994488,13,4.92
29004291,93,4.6
29005205,81,4.88
29005666,1,5.0
29007748,9,4.67
29021774,69,4.91
29025391,3,5.0
28438683,45,4.96
28440155,24,4.63
28453362,25,4.92
28456271,3,4.67
28457596,73,4.86
28461842,85,4.94
29028852,89,4.75
29031515,0,4.812309491059147
29038480,10,4.8
29054445,213,4.87
29056053,42,4.81
29092238,36,4.58
29095271,66,4.98
29100134,7,4.43
29101916,3,5.0
28462852,19,5.0
28465025,57,4.67
